"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","MIDDLESEX","007","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEMATICIDES)","1",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","MIDDLESEX","007","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","6",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","MIDDLESEX","007","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","FERTILIZER","FERTILIZER: (MANURE)","84",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","MIDDLESEX","007","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","FERTILIZER","FERTILIZER: (TOTAL)","151",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","MIDDLESEX","007","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","426",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","MIDDLESEX","007","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","1,605",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","MIDDLESEX","007","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (EXCL NEMATICIDES)","1,338",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","MIDDLESEX","007","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEMATICIDES)"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","MIDDLESEX","007","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","141",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","MIDDLESEX","007","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","FERTILIZER","FERTILIZER: (MANURE)","1,270",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","MIDDLESEX","007","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","FERTILIZER","FERTILIZER: (TOTAL)","3,161",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","MIDDLESEX","007","","","00000000","","AG LAND","AG LAND, CROPLAND, (EXCL PASTURED) - OPERATIONS WITH TREATED","FERTILIZER","FERTILIZER: (TOTAL)","118",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","MIDDLESEX","007","","","00000000","","AG LAND","AG LAND, CROPLAND, (EXCL PASTURED) - TREATED, MEASURED IN ACRES","FERTILIZER","FERTILIZER: (TOTAL)","2,771",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","MIDDLESEX","007","","","00000000","","AG LAND","AG LAND, PASTURELAND - OPERATIONS WITH TREATED","FERTILIZER","FERTILIZER: (TOTAL)","45",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","MIDDLESEX","007","","","00000000","","AG LAND","AG LAND, PASTURELAND - TREATED, MEASURED IN ACRES","FERTILIZER","FERTILIZER: (TOTAL)","390",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW HAVEN","009","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","56",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW HAVEN","009","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","98",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW HAVEN","009","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (EXCL NEMATICIDES)","121",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW HAVEN","009","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEMATICIDES)","6",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW HAVEN","009","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","17",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW HAVEN","009","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","FERTILIZER","FERTILIZER: (MANURE)","124",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW HAVEN","009","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","FERTILIZER","FERTILIZER: (TOTAL)","273",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW HAVEN","009","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","1,019",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW HAVEN","009","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","2,637",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW HAVEN","009","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (EXCL NEMATICIDES)","2,936",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW HAVEN","009","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEMATICIDES)"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW HAVEN","009","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","482",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW HAVEN","009","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","FERTILIZER","FERTILIZER: (MANURE)","1,483",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW HAVEN","009","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","FERTILIZER","FERTILIZER: (TOTAL)","7,715",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW HAVEN","009","","","00000000","","AG LAND","AG LAND, CROPLAND, (EXCL PASTURED) - OPERATIONS WITH TREATED","FERTILIZER","FERTILIZER: (TOTAL)","259",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW HAVEN","009","","","00000000","","AG LAND","AG LAND, CROPLAND, (EXCL PASTURED) - TREATED, MEASURED IN ACRES","FERTILIZER","FERTILIZER: (TOTAL)","7,015",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW HAVEN","009","","","00000000","","AG LAND","AG LAND, PASTURELAND - OPERATIONS WITH TREATED","FERTILIZER","FERTILIZER: (TOTAL)","52",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW HAVEN","009","","","00000000","","AG LAND","AG LAND, PASTURELAND - TREATED, MEASURED IN ACRES","FERTILIZER","FERTILIZER: (TOTAL)","700",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW LONDON","011","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","54",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW LONDON","011","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","153",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW LONDON","011","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (EXCL NEMATICIDES)","92",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW LONDON","011","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEMATICIDES)","6",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW LONDON","011","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","17",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW LONDON","011","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","FERTILIZER","FERTILIZER: (MANURE)","192",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW LONDON","011","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","FERTILIZER","FERTILIZER: (TOTAL)","357",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW LONDON","011","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","1,427",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW LONDON","011","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","6,545",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW LONDON","011","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (EXCL NEMATICIDES)","2,882",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW LONDON","011","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEMATICIDES)","13",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW LONDON","011","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","106",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW LONDON","011","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","FERTILIZER","FERTILIZER: (MANURE)","6,100",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW LONDON","011","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","FERTILIZER","FERTILIZER: (TOTAL)","10,927",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW LONDON","011","","","00000000","","AG LAND","AG LAND, CROPLAND, (EXCL PASTURED) - OPERATIONS WITH TREATED","FERTILIZER","FERTILIZER: (TOTAL)","310",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW LONDON","011","","","00000000","","AG LAND","AG LAND, CROPLAND, (EXCL PASTURED) - TREATED, MEASURED IN ACRES","FERTILIZER","FERTILIZER: (TOTAL)","9,802",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW LONDON","011","","","00000000","","AG LAND","AG LAND, PASTURELAND - OPERATIONS WITH TREATED","FERTILIZER","FERTILIZER: (TOTAL)","98",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","NEW LONDON","011","","","00000000","","AG LAND","AG LAND, PASTURELAND - TREATED, MEASURED IN ACRES","FERTILIZER","FERTILIZER: (TOTAL)","1,125",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","TOLLAND","013","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","44",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","TOLLAND","013","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","96",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","TOLLAND","013","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (EXCL NEMATICIDES)","88",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","TOLLAND","013","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEMATICIDES)","6",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","TOLLAND","013","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","11",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","TOLLAND","013","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","FERTILIZER","FERTILIZER: (MANURE)","111",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","TOLLAND","013","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","FERTILIZER","FERTILIZER: (TOTAL)","228",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","TOLLAND","013","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","593",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","TOLLAND","013","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","3,586",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","TOLLAND","013","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (EXCL NEMATICIDES)","2,929",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","TOLLAND","013","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEMATICIDES)","79",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","TOLLAND","013","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","344",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","TOLLAND","013","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","FERTILIZER","FERTILIZER: (MANURE)","5,063",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","TOLLAND","013","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","FERTILIZER","FERTILIZER: (TOTAL)","8,502",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","TOLLAND","013","","","00000000","","AG LAND","AG LAND, CROPLAND, (EXCL PASTURED) - OPERATIONS WITH TREATED","FERTILIZER","FERTILIZER: (TOTAL)","201",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","TOLLAND","013","","","00000000","","AG LAND","AG LAND, CROPLAND, (EXCL PASTURED) - TREATED, MEASURED IN ACRES","FERTILIZER","FERTILIZER: (TOTAL)","7,896",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","TOLLAND","013","","","00000000","","AG LAND","AG LAND, PASTURELAND - OPERATIONS WITH TREATED","FERTILIZER","FERTILIZER: (TOTAL)","55",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","TOLLAND","013","","","00000000","","AG LAND","AG LAND, PASTURELAND - TREATED, MEASURED IN ACRES","FERTILIZER","FERTILIZER: (TOTAL)","606",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","WINDHAM","015","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","38",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","WINDHAM","015","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","102",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","WINDHAM","015","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (EXCL NEMATICIDES)","72",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","WINDHAM","015","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEMATICIDES)","10",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","WINDHAM","015","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","12",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","WINDHAM","015","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","FERTILIZER","FERTILIZER: (MANURE)","162",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","WINDHAM","015","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","FERTILIZER","FERTILIZER: (TOTAL)","240",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","WINDHAM","015","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","671",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","WINDHAM","015","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","6,839",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","WINDHAM","015","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (EXCL NEMATICIDES)","1,432",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","WINDHAM","015","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEMATICIDES)","1,433",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","WINDHAM","015","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","107",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","WINDHAM","015","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","FERTILIZER","FERTILIZER: (MANURE)","7,473",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","WINDHAM","015","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","FERTILIZER","FERTILIZER: (TOTAL)","12,771",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","WINDHAM","015","","","00000000","","AG LAND","AG LAND, CROPLAND, (EXCL PASTURED) - OPERATIONS WITH TREATED","FERTILIZER","FERTILIZER: (TOTAL)","209",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","WINDHAM","015","","","00000000","","AG LAND","AG LAND, CROPLAND, (EXCL PASTURED) - TREATED, MEASURED IN ACRES","FERTILIZER","FERTILIZER: (TOTAL)","11,875",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","WINDHAM","015","","","00000000","","AG LAND","AG LAND, PASTURELAND - OPERATIONS WITH TREATED","FERTILIZER","FERTILIZER: (TOTAL)","60",""
"CENSUS","2007","YEAR","","COUNTY","CONNECTICUT","09","ALL COUNTIES","10","WINDHAM","015","","","00000000","","AG LAND","AG LAND, PASTURELAND - TREATED, MEASURED IN ACRES","FERTILIZER","FERTILIZER: (TOTAL)","896",""
"CENSUS","2007","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","BARNSTABLE","001","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","45",""
"CENSUS","2007","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","BARNSTABLE","001","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","65",""
"CENSUS","2007","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","BARNSTABLE","001","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (EXCL NEMATICIDES)","84",""
"CENSUS","2007","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","BARNSTABLE","001","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEMATICIDES)","4",""
"CENSUS","2007","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","BARNSTABLE","001","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","6",""
"CENSUS","2007","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","BARNSTABLE","001","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","FERTILIZER","FERTILIZER: (MANURE)","23",""
"CENSUS","2007","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","BARNSTABLE","001","","","00000000","","AG LAND","AG LAND - OPERATIONS WITH TREATED","FERTILIZER","FERTILIZER: (TOTAL)","136",""
"CENSUS","2007","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","BARNSTABLE","001","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","570",""
"CENSUS","2007","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","BARNSTABLE","001","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","880",""
"CENSUS","2007","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","BARNSTABLE","001","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (EXCL NEMATICIDES)","1,237",""
"CENSUS","2007","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","BARNSTABLE","001","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEMATICIDES)","12",""
"CENSUS","2007","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","BARNSTABLE","001","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","BARNSTABLE","001","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","FERTILIZER","FERTILIZER: (MANURE)"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","BARNSTABLE","001","","","00000000","","AG LAND","AG LAND - TREATED, MEASURED IN ACRES","FERTILIZER","FERTILIZER: (TOTAL)","1,378",""
"CENSUS","2007","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","BARNSTABLE","001","","","00000000","","AG LAND","AG LAND, CROPLAND, (EXCL PASTURED) - OPERATIONS WITH TREATED","FERTILIZER","FERTILIZER: (TOTAL)","111",""
"CENSUS","2007","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","BARNSTABLE","001","","","00000000","","AG LAND","AG LAND, CROPLAND, (EXCL PASTURED) - TREATED, MEASURED IN ACRES","FERTILIZER","FERTILIZER: (TOTAL)","1,296",""
"CENSUS","2007","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","BARNSTABLE","001","","","00000000","","AG LAND","AG LAND, PASTURELAND - OPERATIONS WITH TREATED","FERTILIZER","FERTILIZER: (TOTAL)","28",""
"CENSUS","2007","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","BARNSTABLE","001","","","00000000","","AG LAND","AG LAND, PASTURELAND - TREATED, MEASURED IN ACRES","FERTILIZER","FERTILIZER: (TOTAL)","82",""
